446.6209999999999809,406.1200000000000045,15.1522000000000006
464.0825647771719673,434.5837824789489332,14.2080453364538286
475.0117280712473189,464.9532597516022179,14.4268985479807679
482.9677845538415681,462.0574349255230118,13.7332842369611754
514.4170861969920452,470.2688732076189240,12.1419040864689745
442.7045822535872048,375.0635628199366352,18.8899260303432577
437.7011415508181926,346.0206305808194429,26.9124357495074129
445.0004705478045253,319.4650725333560786,34.0343243327957481
469.8135134451219415,300.0087470793242233,42.3163655435651620
494.2666897395870365,294.5536718358225698,55.7669191924434884
510.8706374547938935,289.8714155048219823,63.2491152918415551
448.1351375203921066,372.7629260284936095,13.7433635965909211
461.3593490141440725,343.2328355625429595,15.7232352532006452
475.2404209642201636,314.5535694682135954,20.0738763616319282
491.6504206458714634,287.9419934996269035,23.3223550032659439
501.9680493925186511,258.8699775740176960,27.0642677806303986
511.8637147840582884,230.2095242914087976,31.2903025269530559
534.1920496613528258,215.3496419306472092,48.4582602438390495
438.0929713087393225,341.3239087444075608,9.9009079285471273
435.0603875304738608,436.4252159548544796,7.7983896252817937
435.1814236061679821,436.6716655911906173,12.4419958697450390
415.0938960112218297,460.8138036635127150,18.7146253916555310
437.9798803066421442,436.8666771923378178,11.1077274049876209
422.4589241593233737,421.8960946337747941,11.3807306404590776
413.9307108892326710,453.6919059145303663,6.8227319379432858
407.5529432187305474,449.7587677242379414,9.4140706508091299
419.1830587165619590,410.1759344565839456,12.2143204689251252
419.7462665174244307,394.3205236245264018,13.2763115580162872
422.6591495465119124,362.2735995124687065,17.8943093582215553
417.9349812243349334,329.3698639008682107,19.9463261008391086
419.7311061144635573,299.6123547500571362,29.8996898568340299
408.5982049887632570,269.7762104772648968,34.2600854152675041
413.4894092078611720,241.2880787536026332,39.7151127665997024
434.6280085619699207,224.3151633128998128,52.6820664161623924
404.0612450719847288,370.1337369749092545,18.2538640374426073
428.9241869732742884,392.1776161323872998,28.4719192138609323
405.5124036556132978,384.9016748306538034,41.4227667426201265
425.4597610914127017,384.5212022858665932,20.7851105545266677
393.7472183031017039,392.8384385855222831,23.2133431824715437
370.0651881939318741,414.9985452717859857,23.1770570643994454
338.2661673402163842,421.3610824555663612,26.6369758411913438
416.4057277584834083,355.6301630018008382,24.9076887077340032
410.2847710399353218,323.7938466320138104,24.9473159383993170
411.5467790800273065,291.3271769416893449,24.6985994902916559
419.1590590604731119,259.2283165645973781,26.7260462969994528
430.6684063319743814,233.1469041578409076,37.9692871235918048
433.9583916065755034,216.7269701368065853,59.4790480149421228
407.1897506277552452,326.8249543043617109,30.5226269232662233
382.7631432603532744,310.1150013141422050,38.4701705671577301
358.3794367820831326,312.8668182404592812,46.3453277539599853
